path,sha256,ground_truth,correctness,has_exact_copy_in_gt_folders,v10_float_prediction,v10_int8_prediction,v10_int8_confidence,v9_firmware_prediction,v9_firmware_confidence,v9_v10_top1_agree,received_at,inference_us_v9_firmware,metadata_model_version,training_exposure,v10_int8_paper,v10_int8_plastic,v10_int8_organic,mean_luma,std_luma,mean_saturation,laplacian_variance,edge_fraction,dark_fraction,bright_fraction,nearest_train_path,nearest_train_label,nearest_train_cosine_distance,nearest_predicted_class_train_path,nearest_predicted_class_cosine_distance,embedding_ood_for_predicted_class
data/images/e331e53e-b5e9-454c-983e-aeabb423a80d.jpg,c3619b9772d36b3094e96912ba0cf37c53b6433c07948cfc0bbc52e500b2eb93,UNKNOWN,NOT_EVALUATED,False,paper,organic,0.51953125,organic,0.914397,True,2026-08-11T13:34:54.263956Z,383081,tinycnn-v9-balanced-esp-contract,unseen,0.4765625,0.0,0.51953125,122.186279296875,46.199284735259674,36.265706380208336,213.35472106933594,0.06315104166666667,0.08854166666666667,0.0,train/paper/augv9_paper_train_original_012.jpg,paper,0.11786019802093506,train/organic/organic_train_original_005.jpg,0.17010235786437988,True
data/images/09be46bc-6941-4ba6-b61f-c53fb58d7be6.jpg,d58378008855b19cdc69be120ce5780dd73ee47308ed98c5621b81049695c01e,UNKNOWN,NOT_EVALUATED,False,paper,paper,0.5234375,plastic,0.519531,False,2026-08-11T13:17:21.718786Z,383294,tinycnn-v9-balanced-esp-contract,unseen,0.5234375,0.40625,0.0703125,121.97249348958333,47.566820720919026,31.830973307291668,323.8888244628906,0.104248046875,0.050862630208333336,0.043619791666666664,train/paper/augv9_paper_train_original_065.jpg,paper,0.09235000610351562,train/paper/augv9_paper_train_original_065.jpg,0.09235000610351562,True
data/images/2f04cc47-8963-40a3-be31-e59e7c34e741.jpg,4ad31eaf49f6b02a9152f4487cfe3c9a48ecd5c466dc9a863619fa9bc123c12e,UNKNOWN,NOT_EVALUATED,False,paper,plastic,0.52734375,plastic,0.459144,True,2026-08-08T08:22:47.965168Z,383321,tinycnn-v9-balanced-esp-contract,unseen,0.41015625,0.52734375,0.06640625,133.02140299479166,34.98390553854047,19.8427734375,362.1389465332031,0.03564453125,0.006917317708333333,0.0027669270833333335,train/paper/augv9_paper_train_original_076.jpg,paper,0.10089218616485596,train/plastic/augv9_plastic_train_original_014.jpg,0.14734923839569092,True
data/images/955d12ce-9ceb-4d28-8824-4d22efeeb5c6.jpg,2e9f5300338ca1898182800e30cdce9398c7a9239a2abf7de8ac3b2e24b1d4fd,UNKNOWN,NOT_EVALUATED,False,organic,organic,0.52734375,organic,0.824219,True,2026-08-08T08:47:37.855120Z,382235,tinycnn-v9-balanced-esp-contract,unseen,0.12890625,0.34765625,0.52734375,133.04630533854166,36.78815542948796,24.605061848958332,436.6413269042969,0.032958984375,0.00390625,0.021809895833333332,train/organic/organic_train_original_009.jpg,organic,0.16015636920928955,train/organic/organic_train_original_009.jpg,0.16015636920928955,True
data/images/32d970c8-9856-4e05-b143-4b746724ec76.jpg,9aaf5d9d24add6e3d06cc02f4c410333d995a09c4be661df5aa91b821ff73624,UNKNOWN,NOT_EVALUATED,True,paper,paper,0.5546875,plastic,0.753906,False,2026-08-11T13:41:38.975218Z,383102,tinycnn-v9-balanced-esp-contract,heldout_validation,0.5546875,0.3984375,0.046875,123.38126627604167,42.8704564825422,26.953857421875,188.0572509765625,0.0498046875,0.043863932291666664,0.005045572916666667,train/paper/augv9_paper_train_original_076.jpg,paper,0.08160650730133057,train/paper/augv9_paper_train_original_076.jpg,0.08160650730133057,True
data/images/b5ae2be5-a612-46c6-8863-e476ab2ed08f.jpg,ff899db228c163cda5398748b8f98e1a43818b375e66feef164206d0fb8e3970,UNKNOWN,NOT_EVALUATED,False,plastic,plastic,0.5546875,plastic,0.770428,True,2026-08-11T14:18:14.979099Z,382454,tinycnn-v9-balanced-esp-contract,unseen,0.43359375,0.5546875,0.01171875,132.10896809895834,34.392761854941234,24.599609375,148.03787231445312,0.039632161458333336,0.0087890625,0.00634765625,train/paper/augv9_paper_train_original_064.jpg,paper,0.09428352117538452,train/plastic/augv9_plastic_train_original_014.jpg,0.11227285861968994,True
data/images/668f9264-126c-424d-b1df-5589d6933537.jpg,f2c90cd8949e68da798ee2e6653a0f3e24d281506b2f151557a8aebd56c313a2,UNKNOWN,NOT_EVALUATED,False,paper,paper,0.55859375,plastic,0.675781,False,2026-08-11T12:55:08.469032Z,382996,tinycnn-v9-balanced-esp-contract,unseen,0.55859375,0.43359375,0.00390625,147.19694010416666,41.49095248090183,27.559407552083332,336.57745361328125,0.061686197916666664,0.0,0.098388671875,train/paper/augv9_paper_train_original_076.jpg,paper,0.08787846565246582,train/paper/augv9_paper_train_original_076.jpg,0.08787846565246582,True
data/images/fbb75e58-a9e1-45ff-a86d-dbf9dbcb3cfb.jpg,4d0dc88bae8bc287cde40fb55e0ddcc7519d87c4adaac2918e225eff01a799f3,UNKNOWN,NOT_EVALUATED,False,paper,paper,0.578125,paper,0.351562,True,2026-08-11T12:53:58.450280Z,382368,tinycnn-v9-balanced-esp-contract,unseen,0.578125,0.4140625,0.0078125,160.29931640625,36.96991350735126,25.238850911458332,301.7189636230469,0.047119140625,0.00016276041666666666,0.12223307291666667,train/paper/augv9_paper_train_original_076.jpg,paper,0.07589685916900635,train/paper/augv9_paper_train_original_076.jpg,0.07589685916900635,True
data/images/ec2e8b64-1a01-4f0d-81ff-da51437b4b59.jpg,f41fadf573dd0d824f32cdaaaffeb26d72b060f764f02ea16b2c6d044ac33254,UNKNOWN,NOT_EVALUATED,False,plastic,plastic,0.58203125,plastic,0.417969,True,2026-08-11T14:24:16.271458Z,382987,tinycnn-v9-balanced-esp-contract,unseen,0.25390625,0.58203125,0.16796875,127.20808919270833,39.18504415227834,23.140950520833332,140.51950073242188,0.019205729166666668,0.019856770833333332,0.0,train/plastic/augv9_plastic_train_original_014.jpg,plastic,0.13499152660369873,train/plastic/augv9_plastic_train_original_014.jpg,0.13499152660369873,True
data/images/3a19cb3f-bebe-4d00-ab57-1ca9f59cb431.jpg,a8d089e0f6803f5111efbfb33c8b427a03d2dfac808d8260ea0a59a593509a89,UNKNOWN,NOT_EVALUATED,False,paper,paper,0.59765625,organic,0.890625,False,2026-08-11T13:07:40.346825Z,382409,tinycnn-v9-balanced-esp-contract,unseen,0.59765625,0.30859375,0.09375,121.12418619791667,29.754584965785757,44.973388671875,241.2179412841797,0.034830729166666664,0.0,0.015625,train/paper/augv9_paper_train_original_065.jpg,paper,0.10399723052978516,train/paper/augv9_paper_train_original_065.jpg,0.10399723052978516,True
data/images/d6c607ff-e54d-4b58-9170-290051e6d6cf.jpg,d9a7ee56dc377212ca95550ae3cb40244a96328e51af13a39c26606d75d6e01d,UNKNOWN,NOT_EVALUATED,True,organic,organic,0.6015625,organic,1.0,True,2026-08-11T13:55:29.266189Z,382120,tinycnn-v9-balanced-esp-contract,heldout_test,0.39453125,0.00390625,0.6015625,118.25773111979167,59.59868826601191,54.656412760416664,534.1466674804688,0.06689453125,0.11507161458333333,0.102783203125,train/organic/augv9_organic_train_original_014.jpg,organic,0.14157944917678833,train/organic/augv9_organic_train_original_014.jpg,0.14157944917678833,True
data/images/0e2388bc-635a-4704-aebf-ee34fe70a5d8.jpg,4906b4568d617faa7d97d79004d50c3e038f58e492b8c1b0f8836b2f860776f7,UNKNOWN,NOT_EVALUATED,True,plastic,plastic,0.61328125,plastic,0.741176,True,2026-08-11T13:15:40.352293Z,383301,tinycnn-v9-balanced-esp-contract,heldout_validation,0.34375,0.61328125,0.04296875,121.78133138020833,44.98243421393244,31.143473307291668,581.9696044921875,0.07413736979166667,0.034342447916666664,0.009602864583333334,train/paper/augv9_paper_train_original_076.jpg,paper,0.11804723739624023,train/plastic/augv9_plastic_train_original_014.jpg,0.13207405805587769,True
data/images/4c666949-5100-4daa-b2a9-1dc741c1a1ca.jpg,194d91233127cd21bce8ee72e93b7634cb679f1f42ceebb3d1f32070cbb452e0,UNKNOWN,NOT_EVALUATED,False,organic,organic,0.62109375,paper,0.832031,False,2026-08-11T12:44:20.667619Z,383116,tinycnn-v9-balanced-esp-contract,unseen,0.0,0.375,0.62109375,134.17317708333334,31.12165764868534,39.620279947916664,206.9881134033203,0.03857421875,0.0,0.021321614583333332,train/organic/organic_train_original_006.jpg,organic,0.12183904647827148,train/organic/organic_train_original_006.jpg,0.12183904647827148,True
data/images/ef79d1dc-5abc-4f95-985c-83ad2f478fef.jpg,880b2031a953d883623b9ab6b152e3290c33acee9b8109106f907e4048a4c779,UNKNOWN,NOT_EVALUATED,False,plastic,plastic,0.65625,paper,0.773438,False,2026-08-08T08:57:14.580851Z,383053,tinycnn-v9-balanced-esp-contract,unseen,0.16015625,0.65625,0.1875,133.15576171875,30.543993459664954,17.809163411458332,184.5103759765625,0.018147786458333332,0.0021158854166666665,0.0003255208333333333,train/plastic/augv9_plastic_train_original_014.jpg,plastic,0.13288384675979614,train/plastic/augv9_plastic_train_original_014.jpg,0.13288384675979614,True
